year,sex,age,calibrator_multiplier,province
2035,1,11,0.15867620735589272,BC
2035,1,12,0.3355241588203452,BC
2035,1,13,0.11610223349624442,BC
2035,1,14,0.05540661716074296,BC
2035,1,15,0.05324717837443642,BC
2035,1,16,0.02486592562763009,BC
2035,1,17,0.04695242774027314,BC
2035,1,18,0.06713524831311571,BC
2035,1,19,0.14740330494834375,BC
2035,1,20,0.12206260413465424,BC
2035,1,21,0.12268776085556296,BC
2035,1,22,0.1830854843066401,BC
2035,1,23,0.20782547069896676,BC
2035,1,24,0,BC
2035,1,25,0.08583114910230712,BC
2035,1,26,0.15405222260476015,BC
2035,1,27,0.11188819314978984,BC
2035,1,28,0.04695154164580978,BC
2035,1,29,0.07453281165488435,BC
2035,1,30,0.07703021796051203,BC
2035,1,31,0.05193541402854841,BC
2035,1,32,0.02719383058400479,BC
2035,1,33,0.05731710076296621,BC
2035,1,34,0.2116823875691536,BC
2035,1,35,0.1263578233402971,BC
2035,1,36,0.1006392726978852,BC
2035,1,37,0.1427391284070488,BC
2035,1,38,0.15405929258112086,BC
2035,1,39,0.16268545799117193,BC
2035,1,40,0.12494336683681016,BC
2035,1,41,0.2141282572650188,BC
2035,1,42,0.17284059234662671,BC
2035,1,43,0.30656553662471614,BC
2035,1,44,0.5246746236968302,BC
2035,1,45,0.17082514430623694,BC
2035,1,46,0.07998133176401055,BC
2035,1,47,0.31487879400459895,BC
2035,1,48,0.276168337332619,BC
2035,1,49,0.2785889604387515,BC
2035,1,50,0.07924328536094279,BC
2035,1,51,0.26282849849267936,BC
2035,1,52,0.03525243089018571,BC
2035,1,53,0.13444986335846673,BC
2035,1,54,0.2626530607115983,BC
2035,1,55,0.1019764522135558,BC
2035,1,56,0.30545455989552983,BC
2035,1,57,0.103072328621965,BC
2035,1,58,0.07076157409395363,BC
2035,1,59,0.2842293021560118,BC
2035,1,60,0.2229622711122879,BC
2035,1,61,0.26535873169709917,BC
2035,1,62,0.11762015074719234,BC
2035,1,63,0.16558438284363158,BC
2035,1,64,0.21358399335927003,BC
2035,1,65,0.04440824187311074,BC
2035,1,66,0.41194106091090754,BC
2035,1,67,0.1848533976627004,BC
2035,1,68,0.19310230761452277,BC
2035,1,69,0.14432178476587823,BC
2035,1,70,0.14687633564758645,BC
2035,1,71,0.11911804455145115,BC
2035,1,72,0.1281398917566589,BC
2035,1,73,0.32364063516002406,BC
2035,1,74,0.4089956908860383,BC
2035,1,75,0.45147821643023783,BC
2035,1,76,0.08059460630793798,BC
2035,1,77,0.17359095098957336,BC
2035,1,78,0.18633823200274105,BC
2035,1,79,0.20192371551222227,BC
2035,1,80,0.5371514489254583,BC
2035,1,81,0.33522983055851147,BC
2035,1,82,0.49092245833048354,BC
2035,1,83,0,BC
2035,1,84,0.1420150048709535,BC
2035,1,85,0.15511835254374784,BC
2035,1,86,0.34531852520055367,BC
2035,1,87,0.20080500320667907,BC
2035,1,88,0.24237282644492977,BC
2035,1,89,0.29746344643349876,BC
2035,1,90,0.34859642831568527,BC
2036,0,3,5.427557819429651,BC
2036,0,4,3.952522353321935,BC
2036,0,5,2.334889549938902,BC
2036,0,6,1.7884783792540304,BC
2036,0,7,0.6865984137989956,BC
2036,0,8,0.6628085922946686,BC
2036,0,9,0.32548113919818583,BC
2036,0,10,0.255037545490587,BC
2036,0,11,0.3875324683059039,BC
2036,0,12,0.18324530463507083,BC
2036,0,13,0.1724755538003888,BC
2036,0,14,0.205519800822988,BC
2036,0,15,0.19551960470788304,BC
2036,0,16,0.10812582849974296,BC
2036,0,17,0.03397649037005278,BC
2036,0,18,0.09656205581035848,BC
2036,0,19,0.02973159110604602,BC
2036,0,20,0.35231259511269314,BC
2036,0,21,0.1120146928604134,BC
2036,0,22,0.33764048460836016,BC
2036,0,23,0.16702338930290994,BC
2036,0,24,0.1911472164551344,BC
2036,0,25,0.02668843337421673,BC
2036,0,26,0.1059282502994482,BC
2036,0,27,0.2614406442076408,BC
2036,0,28,0.21298830987477457,BC
2036,0,29,0.1612457577661675,BC
2036,0,30,0.13598184145612574,BC
2036,0,31,0.24137779544655816,BC
2036,0,32,0.24339503733972484,BC
2036,0,33,0.0270690510475415,BC
2036,0,34,0.10869800718504335,BC
2036,0,35,0.16276921406839398,BC
2036,0,36,0.24862690574849855,BC
2036,0,37,0.08332504017253997,BC
2036,0,38,0.2284218627098267,BC
2036,0,39,0.2020123435700089,BC
2036,0,40,0.11391571866486484,BC
2036,0,41,0.22097716257375255,BC
2036,0,42,0.4113372813746023,BC
2036,0,43,0.10790856203121228,BC
2036,0,44,0.07885972902273078,BC
2036,0,45,0.1530107619496862,BC
2036,0,46,0.1874410588759255,BC
2036,0,47,0.2752464735081707,BC
2036,0,48,0.1363975039679683,BC
2036,0,49,0.23266228589663923,BC
2036,0,50,0.09451377705423536,BC
2036,0,51,0.15681490994705422,BC
2036,0,52,0.169898661255355,BC
2036,0,53,0.19977885676303603,BC
2036,0,54,0.1585172981487434,BC
2036,0,55,0.06133597443601898,BC
2036,0,56,0.1212142759429179,BC
2036,0,57,0.24241545054508143,BC
2036,0,58,0.3285722040296339,BC
2036,0,59,0.31029630780562506,BC
2036,0,60,0.08481836379901582,BC
2036,0,61,0.17260823859908506,BC
2036,0,62,0.08766073306934181,BC
2036,0,63,0.1135329582566866,BC
2036,0,64,0.3087931769295408,BC
2036,0,65,0.3444329517945392,BC
2036,0,66,0.22622789485400957,BC
2036,0,67,0.10101170198192512,BC
2036,0,68,0.23658495876209612,BC
2036,0,69,0.23791766410141432,BC
2036,0,70,0.4789281009166245,BC
2036,0,71,0.25873117312644145,BC
2036,0,72,0.17335975628707476,BC
2036,0,73,0.10532787469237984,BC
2036,0,74,0.14837481206251515,BC
2036,0,75,0.1217605768759487,BC
2036,0,76,0.2117581086099052,BC
2036,0,77,0.1399228721836768,BC
2036,0,78,0.40096232382966257,BC
2036,0,79,0.6296623121449471,BC
2036,0,80,0.3339897575711093,BC
2036,0,81,0.2980579895697407,BC
2036,0,82,0.2590281715810241,BC
2036,0,83,0.2094732864625692,BC
2036,0,84,0.4395053551617982,BC
2036,0,85,0.47860791170463346,BC
2036,0,86,0.5169982297442048,BC
2036,0,87,0.6715314800303112,BC
2036,0,88,0.33024855471249187,BC
2036,0,89,0.493326325475712,BC
2036,0,90,0.27616292133676346,BC
2036,1,3,5.8781623649868395,BC
2036,1,4,2.866187842201612,BC
2036,1,5,2.6254427644547964,BC
2036,1,6,1.1256862532667526,BC
2036,1,7,0.7527614752304633,BC
2036,1,8,0.5968103204971147,BC
2036,1,9,0.3116599677504295,BC
2036,1,10,0.29674651724868834,BC
2036,1,11,0.15867620735589277,BC
2036,1,12,0.3355241588203453,BC
2036,1,13,0.11610223349624438,BC
2036,1,14,0.05540661716074296,BC
2036,1,15,0.05324717837443642,BC
2036,1,16,0.0248659256276301,BC
2036,1,17,0.04695242774027314,BC
2036,1,18,0.06713524831311572,BC
2036,1,19,0.14740330494834375,BC
2036,1,20,0.12206260413465424,BC
2036,1,21,0.12268776085556296,BC
2036,1,22,0.18308548430664012,BC
2036,1,23,0.20782547069896673,BC
2036,1,24,0,BC
2036,1,25,0.08583114910230713,BC
2036,1,26,0.15405222260476012,BC
2036,1,27,0.11188819314978984,BC
2036,1,28,0.04695154164580976,BC
2036,1,29,0.07453281165488433,BC
2036,1,30,0.07703021796051202,BC
2036,1,31,0.05193541402854842,BC
2036,1,32,0.02719383058400481,BC
2036,1,33,0.05731710076296621,BC
2036,1,34,0.2116823875691536,BC
2036,1,35,0.1263578233402971,BC
2036,1,36,0.1006392726978852,BC
2036,1,37,0.1427391284070488,BC
2036,1,38,0.15405929258112083,BC
2036,1,39,0.16268545799117193,BC
2036,1,40,0.12494336683681014,BC
2036,1,41,0.21412825726501883,BC
2036,1,42,0.17284059234662671,BC
2036,1,43,0.3065655366247162,BC
2036,1,44,0.5246746236968302,BC
2036,1,45,0.17082514430623694,BC
2036,1,46,0.07998133176401055,BC
2036,1,47,0.31487879400459895,BC
2036,1,48,0.276168337332619,BC
2036,1,49,0.2785889604387515,BC
2036,1,50,0.0792432853609428,BC
2036,1,51,0.2628284984926794,BC
2036,1,52,0.03525243089018571,BC
2036,1,53,0.13444986335846673,BC
2036,1,54,0.26265306071159833,BC
2036,1,55,0.10197645221355578,BC
2036,1,56,0.3054545598955299,BC
2036,1,57,0.10307232862196496,BC
2036,1,58,0.07076157409395363,BC
2036,1,59,0.28422930215601183,BC
2036,1,60,0.22296227111228784,BC
2036,1,61,0.2653587316970992,BC
2036,1,62,0.11762015074719234,BC
2036,1,63,0.16558438284363153,BC
2036,1,64,0.21358399335927009,BC
2036,1,65,0.04440824187311075,BC
2036,1,66,0.41194106091090754,BC
2036,1,67,0.1848533976627004,BC
2036,1,68,0.19310230761452277,BC
2036,1,69,0.14432178476587823,BC
2036,1,70,0.14687633564758645,BC
2036,1,71,0.11911804455145115,BC
2036,1,72,0.1281398917566589,BC
2036,1,73,0.3236406351600241,BC
2036,1,74,0.40899569088603827,BC
2036,1,75,0.4514782164302377,BC
2036,1,76,0.080594606307938,BC
2036,1,77,0.1735909509895734,BC
2036,1,78,0.18633823200274108,BC
2036,1,79,0.20192371551222224,BC
2036,1,80,0.5371514489254584,BC
2036,1,81,0.3352298305585114,BC
2036,1,82,0.49092245833048354,BC
2036,1,83,0,BC
2036,1,84,0.1420150048709535,BC
2036,1,85,0.1551183525437479,BC
2036,1,86,0.3453185252005536,BC
2036,1,87,0.20080500320667907,BC
2036,1,88,0.24237282644492972,BC
2036,1,89,0.29746344643349876,BC
2036,1,90,0.3485964283156853,BC
2037,0,3,5.427557819429651,BC
2037,0,4,3.9525223533219345,BC
2037,0,5,2.3348895499389024,BC
2037,0,6,1.7884783792540302,BC
2037,0,7,0.6865984137989954,BC
2037,0,8,0.6628085922946685,BC
2037,0,9,0.32548113919818566,BC
2037,0,10,0.25503754549058694,BC
2037,0,11,0.3875324683059038,BC
2037,0,12,0.18324530463507083,BC
2037,0,13,0.17247555380038876,BC
2037,0,14,0.205519800822988,BC
2037,0,15,0.19551960470788304,BC
2037,0,16,0.10812582849974296,BC
2037,0,17,0.03397649037005278,BC
2037,0,18,0.09656205581035852,BC
2037,0,19,0.02973159110604602,BC
2037,0,20,0.3523125951126932,BC
2037,0,21,0.1120146928604134,BC
2037,0,22,0.33764048460836016,BC
2037,0,23,0.16702338930290994,BC
2037,0,24,0.19114721645513433,BC
2037,0,25,0.02668843337421674,BC
2037,0,26,0.1059282502994482,BC
2037,0,27,0.2614406442076408,BC
2037,0,28,0.21298830987477457,BC
2037,0,29,0.1612457577661675,BC
2037,0,30,0.13598184145612574,BC
2037,0,31,0.2413777954465582,BC
2037,0,32,0.2433950373397248,BC
2037,0,33,0.02706905104754149,BC
2037,0,34,0.10869800718504335,BC
2037,0,35,0.16276921406839398,BC
2037,0,36,0.2486269057484986,BC
2037,0,37,0.08332504017253999,BC
2037,0,38,0.22842186270982673,BC
2037,0,39,0.20201234357000897,BC
2037,0,40,0.11391571866486484,BC
2037,0,41,0.2209771625737526,BC
2037,0,42,0.4113372813746023,BC
2037,0,43,0.1079085620312123,BC
2037,0,44,0.07885972902273078,BC
2037,0,45,0.1530107619496862,BC
2037,0,46,0.1874410588759255,BC
2037,0,47,0.2752464735081707,BC
2037,0,48,0.13639750396796832,BC
2037,0,49,0.2326622858966393,BC
2037,0,50,0.09451377705423536,BC
2037,0,51,0.15681490994705422,BC
2037,0,52,0.169898661255355,BC
2037,0,53,0.19977885676303608,BC
2037,0,54,0.15851729814874338,BC
2037,0,55,0.06133597443601899,BC
2037,0,56,0.12121427594291792,BC
2037,0,57,0.24241545054508137,BC
2037,0,58,0.3285722040296339,BC
2037,0,59,0.3102963078056251,BC
2037,0,60,0.08481836379901582,BC
2037,0,61,0.172608238599085,BC
2037,0,62,0.08766073306934181,BC
2037,0,63,0.1135329582566866,BC
2037,0,64,0.3087931769295408,BC
2037,0,65,0.34443295179453925,BC
2037,0,66,0.22622789485400951,BC
2037,0,67,0.10101170198192512,BC
2037,0,68,0.2365849587620961,BC
2037,0,69,0.23791766410141432,BC
2037,0,70,0.4789281009166245,BC
2037,0,71,0.25873117312644145,BC
2037,0,72,0.17335975628707473,BC
2037,0,73,0.10532787469237986,BC
2037,0,74,0.14837481206251518,BC
2037,0,75,0.12176057687594873,BC
2037,0,76,0.21175810860990524,BC
2037,0,77,0.1399228721836768,BC
2037,0,78,0.4009623238296625,BC
2037,0,79,0.6296623121449472,BC
2037,0,80,0.3339897575711093,BC
2037,0,81,0.2980579895697407,BC
2037,0,82,0.25902817158102404,BC
2037,0,83,0.2094732864625692,BC
2037,0,84,0.4395053551617982,BC
2037,0,85,0.4786079117046335,BC
2037,0,86,0.5169982297442047,BC
2037,0,87,0.671531480030311,BC
2037,0,88,0.33024855471249187,BC
2037,0,89,0.4933263254757118,BC
2037,0,90,0.27616292133676357,BC
2037,1,3,5.8781623649868395,BC
2037,1,4,2.866187842201611,BC
2037,1,5,2.6254427644547964,BC
2037,1,6,1.1256862532667526,BC
2037,1,7,0.7527614752304634,BC
2037,1,8,0.5968103204971147,BC
2037,1,9,0.3116599677504294,BC
2037,1,10,0.29674651724868834,BC
2037,1,11,0.15867620735589277,BC
2037,1,12,0.33552415882034525,BC
2037,1,13,0.1161022334962444,BC
2037,1,14,0.05540661716074296,BC
2037,1,15,0.0532471783744364,BC
2037,1,16,0.0248659256276301,BC
2037,1,17,0.04695242774027314,BC
2037,1,18,0.06713524831311572,BC
2037,1,19,0.14740330494834375,BC
2037,1,20,0.12206260413465428,BC
2037,1,21,0.12268776085556296,BC
2037,1,22,0.18308548430664012,BC
2037,1,23,0.20782547069896676,BC
2037,1,24,0,BC
2037,1,25,0.08583114910230714,BC
2037,1,26,0.15405222260476012,BC
2037,1,27,0.11188819314978982,BC
2037,1,28,0.04695154164580977,BC
2037,1,29,0.07453281165488433,BC
2037,1,30,0.07703021796051202,BC
2037,1,31,0.05193541402854843,BC
2037,1,32,0.02719383058400481,BC
2037,1,33,0.05731710076296622,BC
2037,1,34,0.2116823875691536,BC
2037,1,35,0.12635782334029713,BC
2037,1,36,0.1006392726978852,BC
2037,1,37,0.14273912840704883,BC
2037,1,38,0.15405929258112086,BC
2037,1,39,0.16268545799117193,BC
2037,1,40,0.12494336683681014,BC
2037,1,41,0.2141282572650188,BC
2037,1,42,0.17284059234662666,BC
2037,1,43,0.3065655366247162,BC
2037,1,44,0.5246746236968302,BC
2037,1,45,0.17082514430623696,BC
2037,1,46,0.07998133176401057,BC
2037,1,47,0.3148787940045989,BC
2037,1,48,0.2761683373326189,BC
2037,1,49,0.2785889604387514,BC
2037,1,50,0.07924328536094279,BC
2037,1,51,0.26282849849267936,BC
2037,1,52,0.0352524308901857,BC
2037,1,53,0.13444986335846676,BC
2037,1,54,0.26265306071159833,BC
2037,1,55,0.1019764522135558,BC
2037,1,56,0.30545455989552983,BC
2037,1,57,0.10307232862196498,BC
2037,1,58,0.07076157409395362,BC
2037,1,59,0.2842293021560118,BC
2037,1,60,0.22296227111228784,BC
2037,1,61,0.26535873169709917,BC
2037,1,62,0.11762015074719234,BC
2037,1,63,0.16558438284363153,BC
2037,1,64,0.21358399335927009,BC
2037,1,65,0.04440824187311074,BC
2037,1,66,0.41194106091090754,BC
2037,1,67,0.1848533976627004,BC
2037,1,68,0.19310230761452277,BC
2037,1,69,0.14432178476587823,BC
2037,1,70,0.14687633564758645,BC
2037,1,71,0.11911804455145115,BC
2037,1,72,0.12813989175665888,BC
2037,1,73,0.3236406351600241,BC
2037,1,74,0.4089956908860382,BC
2037,1,75,0.4514782164302377,BC
2037,1,76,0.08059460630793798,BC
2037,1,77,0.1735909509895734,BC
2037,1,78,0.18633823200274108,BC
2037,1,79,0.20192371551222224,BC
2037,1,80,0.5371514489254583,BC
2037,1,81,0.3352298305585114,BC
2037,1,82,0.4909224583304834,BC
2037,1,83,0,BC
2037,1,84,0.14201500487095345,BC
2037,1,85,0.15511835254374784,BC
2037,1,86,0.3453185252005537,BC
2037,1,87,0.2008050032066791,BC
2037,1,88,0.24237282644492972,BC
2037,1,89,0.29746344643349876,BC
2037,1,90,0.34859642831568527,BC
2038,0,3,5.427557819429651,BC
2038,0,4,3.952522353321934,BC
2038,0,5,2.3348895499389024,BC
2038,0,6,1.7884783792540304,BC
2038,0,7,0.6865984137989956,BC
2038,0,8,0.6628085922946686,BC
2038,0,9,0.32548113919818566,BC
2038,0,10,0.25503754549058694,BC
2038,0,11,0.3875324683059038,BC
2038,0,12,0.18324530463507083,BC
2038,0,13,0.1724755538003888,BC
2038,0,14,0.205519800822988,BC
2038,0,15,0.19551960470788296,BC
2038,0,16,0.10812582849974292,BC
2038,0,17,0.03397649037005278,BC
2038,0,18,0.0965620558103585,BC
2038,0,19,0.02973159110604602,BC
2038,0,20,0.3523125951126932,BC
2038,0,21,0.1120146928604134,BC
2038,0,22,0.33764048460836016,BC
2038,0,23,0.16702338930290994,BC
2038,0,24,0.19114721645513433,BC
2038,0,25,0.02668843337421673,BC
2038,0,26,0.10592825029944822,BC
2038,0,27,0.26144064420764074,BC
2038,0,28,0.2129883098747746,BC
2038,0,29,0.16124575776616748,BC
2038,0,30,0.13598184145612574,BC
2038,0,31,0.2413777954465582,BC
2038,0,32,0.2433950373397249,BC
2038,0,33,0.0270690510475415,BC
2038,0,34,0.10869800718504335,BC
2038,0,35,0.162769214068394,BC
2038,0,36,0.24862690574849855,BC
2038,0,37,0.08332504017253997,BC
2038,0,38,0.22842186270982667,BC
2038,0,39,0.20201234357000888,BC
2038,0,40,0.11391571866486488,BC
2038,0,41,0.22097716257375263,BC
2038,0,42,0.4113372813746023,BC
2038,0,43,0.1079085620312123,BC
2038,0,44,0.07885972902273079,BC
2038,0,45,0.1530107619496862,BC
2038,0,46,0.18744105887592544,BC
2038,0,47,0.2752464735081708,BC
2038,0,48,0.13639750396796832,BC
2038,0,49,0.23266228589663923,BC
2038,0,50,0.09451377705423532,BC
2038,0,51,0.15681490994705422,BC
2038,0,52,0.16989866125535502,BC
2038,0,53,0.19977885676303608,BC
2038,0,54,0.15851729814874338,BC
2038,0,55,0.06133597443601898,BC
2038,0,56,0.12121427594291792,BC
2038,0,57,0.24241545054508143,BC
2038,0,58,0.3285722040296339,BC
2038,0,59,0.31029630780562506,BC
2038,0,60,0.08481836379901583,BC
2038,0,61,0.17260823859908503,BC
2038,0,62,0.08766073306934181,BC
2038,0,63,0.1135329582566866,BC
2038,0,64,0.3087931769295408,BC
2038,0,65,0.34443295179453925,BC
2038,0,66,0.22622789485400957,BC
2038,0,67,0.10101170198192512,BC
2038,0,68,0.23658495876209612,BC
2038,0,69,0.23791766410141427,BC
2038,0,70,0.4789281009166245,BC
2038,0,71,0.25873117312644145,BC
2038,0,72,0.17335975628707476,BC
2038,0,73,0.10532787469237984,BC
2038,0,74,0.14837481206251518,BC
2038,0,75,0.12176057687594873,BC
2038,0,76,0.2117581086099052,BC
2038,0,77,0.1399228721836768,BC
2038,0,78,0.4009623238296625,BC
2038,0,79,0.6296623121449471,BC
2038,0,80,0.3339897575711093,BC
2038,0,81,0.2980579895697407,BC
2038,0,82,0.25902817158102404,BC
2038,0,83,0.2094732864625692,BC
2038,0,84,0.43950535516179834,BC
2038,0,85,0.47860791170463346,BC
2038,0,86,0.5169982297442047,BC
2038,0,87,0.671531480030311,BC
2038,0,88,0.3302485547124918,BC
2038,0,89,0.4933263254757121,BC
2038,0,90,0.27616292133676346,BC
2038,1,3,5.8781623649868395,BC
2038,1,4,2.8661878422016116,BC
2038,1,5,2.625442764454797,BC
2038,1,6,1.1256862532667524,BC
2038,1,7,0.7527614752304636,BC
2038,1,8,0.5968103204971147,BC
2038,1,9,0.3116599677504294,BC
2038,1,10,0.29674651724868834,BC
2038,1,11,0.15867620735589272,BC
2038,1,12,0.33552415882034525,BC
2038,1,13,0.1161022334962444,BC
2038,1,14,0.05540661716074295,BC
2038,1,15,0.05324717837443641,BC
2038,1,16,0.0248659256276301,BC
2038,1,17,0.04695242774027314,BC
2038,1,18,0.06713524831311571,BC
2038,1,19,0.14740330494834378,BC
2038,1,20,0.12206260413465424,BC
2038,1,21,0.12268776085556296,BC
2038,1,22,0.1830854843066401,BC
2038,1,23,0.20782547069896676,BC
2038,1,24,0,BC
2038,1,25,0.08583114910230714,BC
2038,1,26,0.15405222260476015,BC
2038,1,27,0.1118881931497898,BC
2038,1,28,0.04695154164580978,BC
2038,1,29,0.07453281165488433,BC
2038,1,30,0.07703021796051202,BC
2038,1,31,0.05193541402854841,BC
2038,1,32,0.0271938305840048,BC
2038,1,33,0.05731710076296622,BC
2038,1,34,0.21168238756915364,BC
2038,1,35,0.1263578233402971,BC
2038,1,36,0.10063927269788522,BC
2038,1,37,0.1427391284070488,BC
2038,1,38,0.15405929258112083,BC
2038,1,39,0.16268545799117193,BC
2038,1,40,0.12494336683681014,BC
2038,1,41,0.2141282572650188,BC
2038,1,42,0.17284059234662671,BC
2038,1,43,0.3065655366247162,BC
2038,1,44,0.5246746236968302,BC
2038,1,45,0.17082514430623696,BC
2038,1,46,0.07998133176401057,BC
2038,1,47,0.314878794004599,BC
2038,1,48,0.2761683373326189,BC
2038,1,49,0.2785889604387515,BC
2038,1,50,0.0792432853609428,BC
2038,1,51,0.2628284984926794,BC
2038,1,52,0.0352524308901857,BC
2038,1,53,0.13444986335846673,BC
2038,1,54,0.2626530607115983,BC
2038,1,55,0.10197645221355578,BC
2038,1,56,0.30545455989552983,BC
2038,1,57,0.10307232862196496,BC
2038,1,58,0.07076157409395364,BC
2038,1,59,0.2842293021560118,BC
2038,1,60,0.22296227111228784,BC
2038,1,61,0.2653587316970992,BC
2038,1,62,0.11762015074719234,BC
2038,1,63,0.16558438284363156,BC
2038,1,64,0.21358399335927009,BC
2038,1,65,0.04440824187311074,BC
2038,1,66,0.4119410609109075,BC
2038,1,67,0.1848533976627004,BC
2038,1,68,0.19310230761452277,BC
2038,1,69,0.14432178476587823,BC
2038,1,70,0.14687633564758645,BC
2038,1,71,0.11911804455145115,BC
2038,1,72,0.12813989175665894,BC
2038,1,73,0.32364063516002406,BC
2038,1,74,0.40899569088603827,BC
2038,1,75,0.45147821643023783,BC
2038,1,76,0.08059460630793798,BC
2038,1,77,0.17359095098957342,BC
2038,1,78,0.18633823200274108,BC
2038,1,79,0.20192371551222224,BC
2038,1,80,0.5371514489254584,BC
2038,1,81,0.3352298305585114,BC
2038,1,82,0.4909224583304834,BC
2038,1,83,0,BC
2038,1,84,0.1420150048709535,BC
2038,1,85,0.1551183525437478,BC
2038,1,86,0.34531852520055367,BC
2038,1,87,0.2008050032066791,BC
2038,1,88,0.24237282644492977,BC
2038,1,89,0.2974634464334988,BC
2038,1,90,0.3485964283156852,BC
2039,0,3,5.427557819429653,BC
2039,0,4,3.9525223533219345,BC
2039,0,5,2.334889549938902,BC
2039,0,6,1.78847837925403,BC
2039,0,7,0.6865984137989954,BC
2039,0,8,0.6628085922946686,BC
2039,0,9,0.3254811391981858,BC
2039,0,10,0.25503754549058694,BC
2039,0,11,0.38753246830590393,BC
2039,0,12,0.18324530463507083,BC
2039,0,13,0.1724755538003888,BC
2039,0,14,0.205519800822988,BC
2039,0,15,0.195519604707883,BC
2039,0,16,0.10812582849974296,BC
2039,0,17,0.03397649037005278,BC
2039,0,18,0.09656205581035852,BC
2039,0,19,0.02973159110604603,BC
2039,0,20,0.3523125951126932,BC
2039,0,21,0.1120146928604134,BC
2039,0,22,0.33764048460836016,BC
2039,0,23,0.16702338930290994,BC
2039,0,24,0.19114721645513433,BC
2039,0,25,0.02668843337421673,BC
2039,0,26,0.10592825029944822,BC
2039,0,27,0.2614406442076408,BC
2039,0,28,0.21298830987477457,BC
2039,0,29,0.1612457577661675,BC
2039,0,30,0.13598184145612574,BC
2039,0,31,0.24137779544655816,BC
2039,0,32,0.2433950373397248,BC
2039,0,33,0.0270690510475415,BC
2039,0,34,0.10869800718504335,BC
2039,0,35,0.16276921406839395,BC
2039,0,36,0.24862690574849855,BC
2039,0,37,0.08332504017253997,BC
2039,0,38,0.2284218627098267,BC
2039,0,39,0.20201234357000897,BC
2039,0,40,0.11391571866486486,BC
2039,0,41,0.2209771625737526,BC
2039,0,42,0.4113372813746023,BC
2039,0,43,0.1079085620312123,BC
2039,0,44,0.07885972902273078,BC
2039,0,45,0.15301076194968624,BC
2039,0,46,0.18744105887592544,BC
2039,0,47,0.2752464735081707,BC
2039,0,48,0.13639750396796832,BC
2039,0,49,0.2326622858966393,BC
